"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 25, 2023","45.47","44.43","46.46","43.62","188.07K","2.32%"
"Jan 24, 2023","44.44","46.98","48.32","43.91","250.17K","-5.41%"
"Jan 23, 2023","46.98","47.54","48.55","46.53","160.22K","-1.19%"
"Jan 22, 2023","47.55","48.03","49.22","46.59","151.69K","-1.02%"
"Jan 21, 2023","48.04","47.96","49.69","47.64","240.81K","0.16%"
"Jan 20, 2023","47.96","44.48","48.39","44.13","212.00K","7.81%"
"Jan 19, 2023","44.49","42.96","45.06","42.83","192.73K","3.55%"
"Jan 18, 2023","42.96","44.49","45.64","41.66","278.87K","-3.45%"
"Jan 17, 2023","44.49","42.79","45.52","42.08","282.60K","3.98%"
"Jan 16, 2023","42.79","44.80","45.99","41.77","397.51K","-4.47%"
"Jan 15, 2023","44.80","46.70","46.98","44.31","249.39K","-4.08%"
"Jan 14, 2023","46.70","45.40","48.60","44.79","276.81K","2.87%"
"Jan 13, 2023","45.40","45.31","45.85","43.91","150.84K","0.18%"
"Jan 12, 2023","45.31","44.30","46.01","43.19","146.85K","2.28%"
"Jan 11, 2023","44.30","44.08","44.87","42.59","130.24K","0.49%"
"Jan 10, 2023","44.09","43.12","44.20","42.21","120.94K","2.24%"
"Jan 09, 2023","43.12","42.74","44.75","42.58","162.27K","0.90%"
"Jan 08, 2023","42.74","41.53","42.74","41.08","97.80K","2.92%"
"Jan 07, 2023","41.53","41.39","42.94","40.76","151.06K","0.32%"
"Jan 06, 2023","41.39","39.84","41.61","39.08","161.52K","3.89%"
"Jan 05, 2023","39.84","40.71","41.10","39.63","129.39K","-2.13%"
"Jan 04, 2023","40.71","40.02","41.62","39.91","199.05K","1.72%"
"Jan 03, 2023","40.02","39.56","40.55","39.41","175.81K","1.17%"
"Jan 02, 2023","39.56","37.22","40.20","36.53","204.07K","6.28%"
"Jan 01, 2023","37.22","37.27","37.61","36.52","107.21K","-0.12%"
"Dec 31, 2022","37.27","37.89","38.45","37.23","91.50K","-1.65%"
"Dec 30, 2022","37.89","38.01","38.18","36.99","141.13K","-0.31%"
"Dec 29, 2022","38.01","37.43","38.35","37.31","122.41K","1.56%"
"Dec 28, 2022","37.43","38.77","38.97","36.98","135.10K","-3.46%"
"Dec 27, 2022","38.77","40.30","40.47","37.90","108.62K","-3.81%"
"Dec 26, 2022","40.30","39.97","40.41","39.79","86.49K","0.84%"
"Dec 25, 2022","39.97","39.71","40.31","39.40","84.96K","0.64%"
"Dec 24, 2022","39.71","39.37","40.05","38.99","89.98K","0.88%"
"Dec 23, 2022","39.36","39.37","40.07","39.06","114.77K","-0.03%"
"Dec 22, 2022","39.38","41.39","41.71","38.60","175.40K","-4.85%"
"Dec 21, 2022","41.38","42.10","42.80","41.08","106.31K","-1.69%"
"Dec 20, 2022","42.09","42.11","42.83","41.53","87.75K","-0.03%"
"Dec 19, 2022","42.10","43.40","45.01","41.61","225.35K","-2.97%"
"Dec 18, 2022","43.40","43.00","44.00","42.52","86.85K","0.92%"
"Dec 17, 2022","43.00","41.07","43.16","39.97","135.90K","4.69%"
"Dec 16, 2022","41.07","45.97","46.16","40.22","187.66K","-10.65%"
"Dec 15, 2022","45.97","46.30","47.52","45.70","133.64K","-0.72%"
"Dec 14, 2022","46.30","46.31","47.61","46.25","95.78K","-0.01%"
"Dec 13, 2022","46.31","45.96","47.64","45.19","149.71K","0.78%"
"Dec 12, 2022","45.95","44.82","46.57","43.68","121.91K","2.54%"
"Dec 11, 2022","44.82","45.51","46.00","44.81","74.33K","-1.52%"
"Dec 10, 2022","45.51","45.66","46.21","45.40","51.21K","-0.29%"
"Dec 09, 2022","45.64","44.94","46.06","44.76","72.64K","1.56%"
"Dec 08, 2022","44.94","43.67","45.07","43.42","82.79K","2.91%"
"Dec 07, 2022","43.67","46.16","46.35","43.36","109.17K","-5.29%"
"Dec 06, 2022","46.11","46.40","46.65","45.11","85.71K","-0.62%"
"Dec 05, 2022","46.40","45.89","47.16","45.22","102.14K","1.11%"
"Dec 04, 2022","45.89","45.48","46.08","44.79","74.67K","1.01%"
"Dec 03, 2022","45.43","46.09","46.56","45.09","54.29K","-1.44%"
"Dec 02, 2022","46.09","44.90","46.66","44.37","110.96K","2.65%"
"Dec 01, 2022","44.90","43.40","45.39","42.80","171.28K","3.46%"
"Nov 30, 2022","43.40","40.00","43.97","40.00","155.40K","8.35%"
"Nov 29, 2022","40.05","39.55","40.77","39.24","92.42K","1.26%"
"Nov 28, 2022","39.55","40.61","40.96","38.80","115.57K","-2.60%"
"Nov 27, 2022","40.61","41.26","42.25","40.49","83.95K","-1.58%"
"Nov 26, 2022","41.26","41.44","42.51","41.09","80.35K","-0.44%"
"Nov 25, 2022","41.44","43.72","43.72","41.20","86.07K","-5.20%"
"Nov 24, 2022","43.72","43.20","43.77","42.34","90.03K","1.17%"
"Nov 23, 2022","43.21","39.91","44.28","39.70","207.32K","8.28%"
"Nov 22, 2022","39.91","37.60","39.91","37.11","106.64K","6.12%"
"Nov 21, 2022","37.61","38.01","38.76","36.24","128.66K","-1.07%"
"Nov 20, 2022","38.01","39.79","41.11","37.81","112.41K","-4.46%"
"Nov 19, 2022","39.79","39.55","39.86","39.19","94.04K","1.77%"
"Nov 18, 2022","39.10","39.87","39.87","38.78","77.55K","-1.44%"
"Nov 17, 2022","39.67","38.77","40.37","38.50","107.98K","2.31%"
"Nov 16, 2022","38.77","40.88","41.29","38.61","131.05K","-5.15%"
"Nov 15, 2022","40.88","40.53","41.78","40.22","82.00K","0.87%"
"Nov 14, 2022","40.52","40.52","41.84","38.24","191.97K","-0.05%"
"Nov 13, 2022","40.54","40.12","41.20","38.84","184.33K","1.06%"
"Nov 12, 2022","40.12","39.36","40.62","36.76","182.39K","1.93%"
"Nov 11, 2022","39.36","39.26","39.91","37.46","251.13K","0.26%"
"Nov 10, 2022","39.26","35.16","40.21","34.26","377.02K","11.62%"
"Nov 09, 2022","35.17","42.21","42.70","33.32","514.17K","-16.65%"
"Nov 08, 2022","42.19","51.10","51.88","36.96","510.85K","-17.43%"
"Nov 07, 2022","51.10","50.58","52.61","49.88","202.32K","1.09%"
"Nov 06, 2022","50.55","53.57","53.87","50.46","158.30K","-5.64%"
"Nov 05, 2022","53.57","53.83","54.76","53.10","183.19K","-0.49%"
"Nov 04, 2022","53.83","50.50","54.02","50.20","238.13K","6.58%"
"Nov 03, 2022","50.51","50.69","52.46","50.01","207.14K","-0.36%"
"Nov 02, 2022","50.69","50.17","52.01","49.55","202.70K","1.04%"
"Nov 01, 2022","50.17","52.38","53.36","49.94","215.95K","-4.22%"
"Oct 31, 2022","52.38","53.81","54.31","51.82","112.88K","-2.64%"
"Oct 30, 2022","53.80","54.15","55.53","53.24","102.03K","-0.63%"
"Oct 29, 2022","54.15","54.02","55.06","53.28","122.15K","0.24%"
"Oct 28, 2022","54.02","52.61","54.65","52.23","109.64K","2.65%"
"Oct 27, 2022","52.62","55.23","56.80","52.54","136.07K","-4.74%"
"Oct 26, 2022","55.24","53.08","56.01","53.08","164.07K","4.07%"
"Oct 25, 2022","53.08","52.01","53.96","51.55","116.66K","2.02%"
"Oct 24, 2022","52.03","53.08","53.36","51.31","93.95K","-1.99%"
"Oct 23, 2022","53.08","52.42","53.20","51.59","100.24K","1.27%"
"Oct 22, 2022","52.42","51.91","52.96","51.43","74.91K","0.98%"
"Oct 21, 2022","51.91","51.95","52.23","49.97","88.90K","-0.08%"
"Oct 20, 2022","51.95","50.71","52.77","50.18","103.77K","2.44%"
"Oct 19, 2022","50.71","52.41","52.81","50.50","129.72K","-3.24%"
"Oct 18, 2022","52.41","52.80","53.28","51.16","115.88K","-0.74%"
"Oct 17, 2022","52.80","51.81","53.41","51.30","89.65K","1.90%"
"Oct 16, 2022","51.81","50.91","52.84","50.81","149.22K","1.79%"
"Oct 15, 2022","50.90","50.04","51.64","49.60","83.17K","1.72%"
"Oct 14, 2022","50.04","50.96","52.33","49.49","100.42K","-1.81%"
"Oct 13, 2022","50.96","51.78","51.95","47.51","191.61K","-1.59%"
"Oct 12, 2022","51.78","51.52","52.39","51.16","89.12K","0.53%"
"Oct 11, 2022","51.51","52.65","52.69","51.30","100.66K","-2.18%"
"Oct 10, 2022","52.66","54.81","55.36","52.45","107.89K","-3.92%"
"Oct 09, 2022","54.81","54.47","55.15","53.88","87.44K","0.62%"
"Oct 08, 2022","54.47","54.68","55.33","54.02","75.45K","-0.38%"
"Oct 07, 2022","54.68","55.18","55.63","54.12","91.66K","-0.91%"
"Oct 06, 2022","55.18","56.69","57.48","55.12","114.95K","-2.66%"
"Oct 05, 2022","56.69","56.78","58.01","56.18","136.42K","-0.15%"
"Oct 04, 2022","56.78","55.88","57.25","55.76","95.08K","1.60%"
"Oct 03, 2022","55.88","53.62","56.20","53.16","88.37K","4.21%"
"Oct 02, 2022","53.62","55.28","55.68","53.53","96.97K","-3.02%"
"Oct 01, 2022","55.29","55.63","57.23","55.22","91.31K","-0.59%"
"Sep 30, 2022","55.62","56.70","57.08","55.62","113.54K","-1.90%"
"Sep 29, 2022","56.70","55.42","56.79","54.57","106.00K","2.30%"
"Sep 28, 2022","55.42","57.03","57.42","53.52","146.29K","-2.82%"
"Sep 27, 2022","57.03","58.99","61.50","56.21","179.64K","-3.32%"
"Sep 26, 2022","58.99","56.20","59.03","55.17","186.94K","4.97%"
"Sep 25, 2022","56.20","55.67","57.11","55.17","86.96K","0.95%"
"Sep 24, 2022","55.67","56.09","58.26","55.36","101.62K","-0.75%"
"Sep 23, 2022","56.09","56.66","58.48","54.40","163.99K","-1.00%"
"Sep 22, 2022","56.66","53.68","57.05","53.39","112.72K","5.53%"
"Sep 21, 2022","53.69","53.88","57.42","52.51","205.70K","-0.36%"
"Sep 20, 2022","53.88","55.25","56.04","53.60","104.80K","-2.48%"
"Sep 19, 2022","55.25","53.37","55.61","52.12","173.60K","3.53%"
"Sep 18, 2022","53.37","58.54","58.94","52.36","180.84K","-8.83%"
"Sep 17, 2022","58.54","56.72","58.91","56.64","95.89K","3.20%"
"Sep 16, 2022","56.72","58.46","58.93","55.88","173.71K","-2.98%"
"Sep 15, 2022","58.46","61.95","62.11","58.23","189.57K","-5.63%"
"Sep 14, 2022","61.95","58.97","62.25","58.70","164.94K","5.10%"
"Sep 13, 2022","58.95","63.13","63.99","58.69","299.47K","-6.64%"
"Sep 12, 2022","63.14","64.24","66.23","61.98","206.79K","-1.67%"
"Sep 11, 2022","64.21","65.12","65.91","63.31","137.07K","-1.40%"
"Sep 10, 2022","65.12","65.74","66.20","64.26","137.08K","-0.98%"
"Sep 09, 2022","65.76","61.05","66.71","60.88","224.07K","7.72%"
"Sep 08, 2022","61.05","59.21","61.50","58.26","181.96K","3.09%"
"Sep 07, 2022","59.22","58.07","60.07","57.20","157.38K","1.98%"
"Sep 06, 2022","58.07","63.24","66.11","58.05","212.86K","-8.16%"
"Sep 05, 2022","63.23","63.81","64.41","62.07","117.95K","-0.94%"
"Sep 04, 2022","63.83","62.68","64.31","61.96","128.18K","1.82%"
"Sep 03, 2022","62.69","60.42","62.91","60.00","173.40K","3.75%"
"Sep 02, 2022","60.42","59.02","61.77","58.13","193.28K","2.38%"
"Sep 01, 2022","59.02","59.86","60.21","56.80","218.03K","-1.40%"
"Aug 31, 2022","59.86","59.98","62.12","59.60","194.21K","-0.17%"
"Aug 30, 2022","59.96","63.80","64.56","59.77","180.18K","-6.02%"
"Aug 29, 2022","63.80","61.23","64.10","60.16","180.66K","4.20%"
"Aug 28, 2022","61.23","61.40","62.90","60.81","153.81K","-0.28%"
"Aug 27, 2022","61.40","61.15","62.20","59.93","149.47K","0.36%"
"Aug 26, 2022","61.18","67.80","68.20","60.39","280.73K","-9.77%"
"Aug 25, 2022","67.80","67.62","69.90","66.85","145.38K","0.26%"
"Aug 24, 2022","67.62","66.39","69.55","64.76","201.80K","1.87%"
"Aug 23, 2022","66.38","64.99","66.81","62.78","198.28K","2.13%"
"Aug 22, 2022","65.00","64.67","65.06","60.69","191.00K","0.51%"
"Aug 21, 2022","64.67","63.00","66.00","62.99","168.07K","2.65%"
"Aug 20, 2022","63.00","62.27","64.61","61.50","206.47K","1.13%"
"Aug 19, 2022","62.30","70.10","70.43","61.58","443.33K","-11.13%"
"Aug 18, 2022","70.10","74.27","76.78","69.85","231.30K","-5.62%"
"Aug 17, 2022","74.27","76.02","77.85","71.68","304.90K","-2.30%"
"Aug 16, 2022","76.02","73.85","76.75","72.31","218.28K","2.94%"
"Aug 15, 2022","73.85","73.71","75.63","71.92","233.57K","0.19%"
"Aug 14, 2022","73.71","76.07","77.76","73.01","218.13K","-3.09%"
"Aug 13, 2022","76.06","77.39","79.39","75.29","197.01K","-1.71%"
"Aug 12, 2022","77.39","79.26","80.95","76.67","202.64K","-2.36%"
"Aug 11, 2022","79.26","78.62","82.59","77.69","312.07K","0.81%"
"Aug 10, 2022","78.62","79.79","79.87","72.77","575.96K","-1.47%"
"Aug 09, 2022","79.80","77.41","81.58","75.02","762.69K","3.05%"
"Aug 08, 2022","77.44","70.26","78.89","69.72","421.32K","10.21%"
"Aug 07, 2022","70.26","67.70","72.85","66.63","283.66K","3.80%"
"Aug 06, 2022","67.69","69.03","69.45","67.07","173.36K","-1.96%"
"Aug 05, 2022","69.04","64.44","69.17","64.44","253.62K","7.13%"
"Aug 04, 2022","64.44","61.82","65.45","61.69","207.56K","4.24%"
"Aug 03, 2022","61.82","61.41","64.04","59.90","177.41K","0.68%"
