"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 08, 2022","1.40698","1.40997","1.42499","1.39896","556.63K","-0.21%"
"Oct 07, 2022","1.40997","1.42797","1.43401","1.39100","1.29M","-1.26%"
"Oct 06, 2022","1.42797","1.43004","1.45492","1.41700","2.38M","-0.14%"
"Oct 05, 2022","1.43004","1.45698","1.45796","1.40500","1.27M","-1.85%"
"Oct 04, 2022","1.45698","1.43795","1.46899","1.42698","1.53M","1.39%"
"Oct 03, 2022","1.43698","1.37404","1.45002","1.36192","2.29M","4.58%"
"Oct 02, 2022","1.37404","1.40897","1.42002","1.36997","1.27M","-2.48%"
"Oct 01, 2022","1.40897","1.42292","1.43398","1.39901","707.44K","-0.91%"
"Sep 30, 2022","1.42197","1.43889","1.46395","1.40898","2.32M","-1.18%"
"Sep 29, 2022","1.43898","1.44102","1.44897","1.40703","1.98M","-0.14%"
"Sep 28, 2022","1.44102","1.44293","1.45499","1.38903","2.95M","-0.13%"
"Sep 27, 2022","1.44293","1.47405","1.54200","1.42300","2.78M","-2.11%"
"Sep 26, 2022","1.47405","1.45706","1.47700","1.42304","1.72M","1.17%"
"Sep 25, 2022","1.45706","1.47499","1.50799","1.44905","1.35M","-1.22%"
"Sep 24, 2022","1.47499","1.51593","1.55504","1.46996","1.90M","-2.71%"
"Sep 23, 2022","1.51603","1.50797","1.55189","1.42998","3.57M","0.60%"
"Sep 22, 2022","1.50701","1.40901","1.52498","1.40895","3.98M","6.95%"
"Sep 21, 2022","1.40902","1.46203","1.52096","1.38602","6.67M","-3.63%"
"Sep 20, 2022","1.46203","1.48199","1.52297","1.45301","2.91M","-1.35%"
"Sep 19, 2022","1.48199","1.43791","1.50379","1.40906","3.72M","3.07%"
"Sep 18, 2022","1.43791","1.55003","1.57193","1.42600","2.76M","-7.23%"
"Sep 17, 2022","1.55003","1.52000","1.55998","1.52000","1.44M","1.98%"
"Sep 16, 2022","1.52000","1.52007","1.55306","1.50002","3.13M","-0.00%"
"Sep 15, 2022","1.52007","1.60501","1.61100","1.50993","4.44M","-5.29%"
"Sep 14, 2022","1.60501","1.52803","1.62096","1.51487","3.15M","5.04%"
"Sep 13, 2022","1.52803","1.65500","1.68293","1.51997","5.58M","-7.67%"
"Sep 12, 2022","1.65500","1.68301","1.72303","1.61311","3.33M","-1.61%"
"Sep 11, 2022","1.68201","1.66303","1.75500","1.64603","3.73M","1.08%"
"Sep 10, 2022","1.66398","1.64299","1.67901","1.62698","2.08M","1.28%"
"Sep 09, 2022","1.64299","1.58700","1.66303","1.58303","3.93M","3.53%"
"Sep 08, 2022","1.58700","1.48901","1.60092","1.46998","3.51M","6.58%"
"Sep 07, 2022","1.48901","1.42697","1.50295","1.40387","1.61M","4.35%"
"Sep 06, 2022","1.42697","1.54599","1.59101","1.42601","3.58M","-7.70%"
"Sep 05, 2022","1.54599","1.55595","1.56599","1.50104","1.71M","-0.64%"
"Sep 04, 2022","1.55595","1.52184","1.55798","1.51001","1.00M","2.24%"
"Sep 03, 2022","1.52184","1.49099","1.52602","1.46998","1.12M","2.07%"
"Sep 02, 2022","1.49099","1.53899","1.56398","1.46805","2.66M","-3.12%"
"Sep 01, 2022","1.53899","1.51100","1.54001","1.47502","1.49M","1.85%"
"Aug 31, 2022","1.51100","1.49591","1.57901","1.49591","2.00M","1.01%"
"Aug 30, 2022","1.49591","1.53001","1.54997","1.44904","1.95M","-2.23%"
"Aug 29, 2022","1.53001","1.42696","1.53604","1.41799","2.04M","7.22%"
"Aug 28, 2022","1.42697","1.46200","1.49305","1.42302","1.76M","-2.40%"
"Aug 27, 2022","1.46200","1.48295","1.48797","1.43192","2.69M","-1.41%"
