Date,Price,Open,High,Low,Vol.,Change %
21-Oct-22,"1,014.42","1,049.81","1,062.93","1,006.51",4.75K,-3.39%
20-Oct-22,"1,049.97","1,087.40","1,090.70","1,025.97",7.34K,-3.46%
19-Oct-22,"1,087.61","1,101.13","1,145.19","1,073.15",7.96K,-1.22%
18-Oct-22,"1,101.06","1,089.69","1,116.53","1,062.08",7.16K,1.04%
17-Oct-22,"1,089.69","1,000.05","1,112.95",976.33,10.75K,9.04%
16-Oct-22,999.37,969.31,"1,016.72",953.3,4.96K,3.10%
15-Oct-22,969.31,915.36,974.3,915.18,5.45K,5.87%
14-Oct-22,915.53,916.46,941.21,891.29,5.19K,-0.10%
13-Oct-22,916.46,916.09,952.75,881.99,7.30K,0.05%
12-Oct-22,915.98,972.59,981.2,911.23,5.67K,-5.89%
11-Oct-22,973.32,976.63,997.27,929.94,13.49K,-0.34%
10-Oct-22,976.64,973.1,"1,052.53",889.39,20.48K,0.49%
09-Oct-22,971.89,878.88,"1,158.69",863.57,5.04K,10.58%
08-Oct-22,878.88,858.71,886.24,855.52,3.19K,2.34%
07-Oct-22,858.8,843.52,865.91,834.58,5.53K,1.76%
06-Oct-22,843.95,842.98,857.52,823,4.87K,0.15%
05-Oct-22,842.69,846.57,864.24,821.49,4.63K,-0.44%
04-Oct-22,846.38,808.51,865.9,803.68,9.23K,4.70%
03-Oct-22,808.39,755.67,817.75,750.62,5.21K,6.98%
02-Oct-22,755.67,730.43,774.28,727.63,3.74K,3.45%
01-Oct-22,730.47,738.23,778.59,728.52,3.94K,-1.05%
30-Sep-22,738.19,739.41,779.37,735.37,4.72K,-0.17%
29-Sep-22,739.44,732.23,751.64,710.71,2.70K,0.99%
28-Sep-22,732.19,744.67,755.78,668.36,4.65K,-1.66%
27-Sep-22,744.54,718.96,771.01,715.31,5.35K,3.56%
26-Sep-22,718.96,709.25,720.09,674.65,4.72K,1.33%
25-Sep-22,709.51,678.9,712.39,674.91,4.14K,4.52%
24-Sep-22,678.81,671.72,689.18,667.87,1.98K,1.08%
23-Sep-22,671.55,647.27,677.26,633.05,3.73K,3.76%
22-Sep-22,647.22,590.94,650.88,589.88,2.59K,9.42%
21-Sep-22,591.51,610.41,648.11,581.01,4.92K,-3.01%
20-Sep-22,609.87,627.35,636.74,594.5,3.90K,-2.79%
19-Sep-22,627.38,632.39,642.04,604.3,3.60K,-0.80%
18-Sep-22,632.44,686.59,686.89,605.24,3.29K,-7.87%
17-Sep-22,686.44,668.87,689.32,665.9,1.39K,2.64%
16-Sep-22,668.76,659.36,672.66,651.52,2.83K,1.45%
15-Sep-22,659.17,701.91,712.92,656.11,3.99K,-6.09%
14-Sep-22,701.94,695.85,706.86,683.07,2.90K,0.88%
13-Sep-22,695.85,737.57,742.82,687.07,4.45K,-5.63%
12-Sep-22,737.38,755.6,767.71,729.99,3.17K,-2.43%
11-Sep-22,755.73,764.9,776.49,740.3,3.13K,-1.20%
10-Sep-22,764.9,779.92,783.14,751.57,3.96K,-1.91%
09-Sep-22,779.77,726.52,792.93,726.36,5.01K,7.30%
08-Sep-22,726.73,739.46,748.77,719.58,3.13K,-1.72%
07-Sep-22,739.45,728.84,754.11,706.78,5.09K,1.66%
06-Sep-22,727.39,741.07,768.71,688.38,6.19K,-1.85%
05-Sep-22,741.07,752.38,756.52,724.18,2.39K,-1.49%
04-Sep-22,752.25,742.9,752.42,735.44,2.27K,1.26%
03-Sep-22,742.9,750.33,750.5,734.49,1.55K,-1.00%
02-Sep-22,750.43,757.93,784.5,742.16,3.28K,-0.99%
01-Sep-22,757.93,759.72,770.13,728.73,5.84K,-0.47%
31-Aug-22,761.52,783.52,821.54,758.61,2.12K,-2.75%
30-Aug-22,783.02,811.37,829.95,760.49,3.32K,-3.47%
29-Aug-22,811.18,736.04,813.41,733.34,3.20K,10.23%
28-Aug-22,735.86,764.34,778.78,732.38,3.13K,-3.71%
27-Aug-22,764.24,761.27,780.85,748.73,2.77K,0.40%
26-Aug-22,761.18,846.44,848.9,750.85,5.00K,-10.05%
25-Aug-22,846.22,854.46,877.88,833.98,2.17K,-0.95%
24-Aug-22,854.31,855.95,873.15,838.57,2.38K,-0.20%
23-Aug-22,855.99,840.1,867.68,813.86,5.11K,1.91%
22-Aug-22,839.97,837.64,869.85,795.77,4.74K,0.28%
21-Aug-22,837.64,822.8,849.15,820.04,2.39K,1.83%
20-Aug-22,822.61,835.77,863.24,797.77,2.82K,-1.63%
19-Aug-22,836.26,895.2,895.42,822.54,4.34K,-6.57%
18-Aug-22,895.03,929.44,955.68,875.61,2.47K,-3.70%
17-Aug-22,929.44,979.7,"1,011.44",926.03,3.04K,-5.16%
16-Aug-22,980.01,996.96,"1,007.93",971.12,4.00K,-1.69%
15-Aug-22,996.81,"1,023.72","1,048.92",981.91,2.30K,-2.62%
14-Aug-22,"1,023.64","1,067.73","1,085.64",996.29,2.26K,-4.13%
13-Aug-22,"1,067.77","1,083.13","1,112.14","1,063.93",3.65K,-1.43%
12-Aug-22,"1,083.31","1,081.48","1,094.81","1,055.95",3.25K,0.15%
11-Aug-22,"1,081.64","1,116.31","1,215.73","1,061.84",7.65K,-3.11%
10-Aug-22,"1,116.31","1,069.55","1,124.36","1,048.67",1.94K,4.37%
09-Aug-22,"1,069.55","1,144.17","1,147.83","1,053.66",1.55K,-6.51%
08-Aug-22,"1,144.02","1,127.34","1,187.74","1,123.04",1.55K,1.48%
07-Aug-22,"1,127.34","1,086.86","1,145.35","1,068.65",1.21K,3.72%
06-Aug-22,"1,086.90","1,119.81","1,139.94","1,084.94",1.23K,-2.94%
05-Aug-22,"1,119.81","1,050.08","1,122.16","1,048.05",1.47K,6.72%
04-Aug-22,"1,049.31","1,039.39","1,075.59","1,033.03",1.20K,0.97%
03-Aug-22,"1,039.27","1,042.95","1,087.14","1,016.09",1.33K,-0.40%
02-Aug-22,"1,043.40","1,064.15","1,076.72","1,007.10",1.49K,-1.95%
01-Aug-22,"1,064.15","1,102.46","1,132.44","1,046.48",1.47K,-3.60%
31-Jul-22,"1,103.90","1,123.83","1,177.37","1,090.70",2.50K,-1.76%
30-Jul-22,"1,123.68","1,155.56","1,186.14","1,095.07",2.96K,-2.69%
29-Jul-22,"1,154.74","1,115.30","1,176.09","1,055.68",4.11K,3.65%
28-Jul-22,"1,114.09","1,010.90","1,132.08",990.95,5.02K,10.31%
27-Jul-22,"1,009.93",914.81,"1,013.21",901.07,2.28K,10.36%
26-Jul-22,915.12,891.86,915.12,850.82,1.78K,2.61%
25-Jul-22,891.86,985.92,993.95,891.05,1.95K,-9.54%
24-Jul-22,985.88,954.12,"1,018.97",954.12,1.47K,3.32%
23-Jul-22,954.16,946.95,977.97,922.81,1.36K,0.76%
22-Jul-22,946.95,977.22,"1,010.46",933.99,1.60K,-3.11%
21-Jul-22,977.3,973.95,998.01,940.4,2.32K,0.39%
20-Jul-22,973.5,"1,030.44","1,057.90",955.23,2.86K,-5.53%
19-Jul-22,"1,030.52","1,049.62","1,066.96","1,000.22",3.62K,-1.84%
18-Jul-22,"1,049.84",930.4,"1,050.35",930.37,2.52K,12.86%
17-Jul-22,930.19,963.5,971.98,927.1,1.71K,-3.45%
16-Jul-22,963.42,910.87,975,888.11,2.06K,5.70%
15-Jul-22,911.46,892.87,941.83,881.23,2.03K,2.08%
14-Jul-22,892.87,855.08,901.71,820.25,2.40K,4.42%
13-Jul-22,855.08,823.98,862.67,796.31,2.70K,3.77%
12-Jul-22,824.02,866.22,879.79,821.08,2.13K,-4.90%
11-Jul-22,866.45,940.55,944.13,861.1,2.81K,-7.84%
10-Jul-22,940.2,997.84,"1,000.47",934.7,2.00K,-5.77%
09-Jul-22,997.81,960.59,"1,012.57",960.34,1.82K,3.78%
08-Jul-22,961.43,989.38,"1,008.80",952.81,2.98K,-2.82%
07-Jul-22,989.38,995.98,"1,017.42",968.33,2.93K,-0.66%
06-Jul-22,995.98,932.96,"1,009.14",915.93,3.43K,6.75%
05-Jul-22,933,940.8,962.27,894.62,2.41K,-0.83%
04-Jul-22,940.8,903.62,946.98,876.98,1.90K,4.11%
03-Jul-22,903.62,906.9,915.96,874.21,1.19K,-0.35%
02-Jul-22,906.82,891.07,918.58,870.31,1.40K,1.76%
01-Jul-22,891.15,906.77,930.86,867.43,2.34K,-1.65%
30-Jun-22,906.11,909.25,921.44,836.8,2.18K,-0.34%
