"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 15, 2023","2.1168","2.3442","2.3803","2.0707","3.84M","-9.70%"
"Mar 14, 2023","2.3442","2.2258","2.4401","2.1696","5.50M","5.32%"
"Mar 13, 2023","2.2258","2.0972","2.2702","2.0572","4.24M","6.13%"
"Mar 12, 2023","2.0972","1.9347","2.1020","1.8981","2.99M","8.40%"
"Mar 11, 2023","1.9347","1.9714","2.0156","1.8523","3.13M","-1.86%"
"Mar 10, 2023","1.9714","1.9885","1.9898","1.8221","4.28M","-0.86%"
"Mar 09, 2023","1.9885","2.1240","2.2038","1.9312","4.40M","-6.38%"
"Mar 08, 2023","2.1240","2.2662","2.2897","2.0904","3.62M","-6.28%"
"Mar 07, 2023","2.2662","2.3312","2.3707","2.2128","2.98M","-2.79%"
"Mar 06, 2023","2.3312","2.2658","2.3608","2.2102","2.29M","2.89%"
"Mar 05, 2023","2.2658","2.2670","2.3481","2.2430","2.13M","-0.05%"
"Mar 04, 2023","2.2670","2.3878","2.4389","2.1988","3.59M","-5.06%"
"Mar 03, 2023","2.3878","2.5615","2.5670","2.2040","9.14M","-6.78%"
"Mar 02, 2023","2.5615","2.5769","2.6844","2.4933","5.06M","-0.60%"
"Mar 01, 2023","2.5769","2.4692","2.5779","2.4334","2.52M","4.36%"
"Feb 28, 2023","2.4692","2.5701","2.5757","2.4497","1.86M","-3.92%"
"Feb 27, 2023","2.5701","2.5974","2.6355","2.4992","3.41M","-1.05%"
"Feb 26, 2023","2.5974","2.5370","2.6160","2.5110","2.89M","2.38%"
"Feb 25, 2023","2.5370","2.6051","2.6364","2.4411","2.93M","-2.61%"
"Feb 24, 2023","2.6051","2.7721","2.8801","2.5649","5.48M","-6.02%"
"Feb 23, 2023","2.7721","2.8190","2.8580","2.7041","3.33M","-1.67%"
"Feb 22, 2023","2.8190","2.7950","2.8400","2.6670","5.74M","0.86%"
"Feb 21, 2023","2.7950","2.9910","3.0420","2.7430","8.48M","-6.55%"
"Feb 20, 2023","2.9910","3.0960","3.3750","2.9210","22.14M","-3.39%"
"Feb 19, 2023","3.0960","2.6210","3.1730","2.5800","13.95M","18.12%"
"Feb 18, 2023","2.6210","2.6271","2.6860","2.5890","2.62M","-0.34%"
"Feb 17, 2023","2.6301","2.4270","2.6860","2.4270","5.06M","8.37%"
"Feb 16, 2023","2.4270","2.5920","2.7350","2.4190","5.84M","-6.37%"
"Feb 15, 2023","2.5920","2.4290","2.6020","2.3770","3.02M","6.71%"
"Feb 14, 2023","2.4290","2.2921","2.4370","2.2630","3.24M","5.97%"
"Feb 13, 2023","2.2921","2.3750","2.4130","2.1991","3.38M","-3.49%"
"Feb 12, 2023","2.3750","2.4230","2.4670","2.3170","2.09M","-1.98%"
"Feb 11, 2023","2.4230","2.3420","2.4310","2.3270","2.52M","3.46%"
"Feb 10, 2023","2.3420","2.3240","2.4020","2.2691","4.36M","0.77%"
"Feb 09, 2023","2.3240","2.7191","2.7680","2.2690","5.85M","-14.53%"
"Feb 08, 2023","2.7191","2.8260","2.8520","2.6290","3.65M","-3.78%"
"Feb 07, 2023","2.8260","2.6630","2.8390","2.6500","4.82M","6.40%"
"Feb 06, 2023","2.6560","2.6660","2.7580","2.6030","4.85M","-0.37%"
"Feb 05, 2023","2.6660","2.8290","2.8970","2.5850","7.44M","-5.76%"
"Feb 04, 2023","2.8290","2.8990","2.9290","2.8140","6.86M","-2.41%"
"Feb 03, 2023","2.8990","2.5807","3.0430","2.5297","18.87M","12.33%"
"Feb 02, 2023","2.5807","2.5989","2.6968","2.5582","4.81M","-0.70%"
"Feb 01, 2023","2.5989","2.4791","2.6181","2.3566","6.32M","4.83%"
"Jan 31, 2023","2.4791","2.4498","2.5559","2.4134","4.61M","1.20%"
"Jan 30, 2023","2.4498","2.7178","2.7415","2.3992","7.04M","-9.86%"
"Jan 29, 2023","2.7178","2.6807","2.7567","2.6555","6.78M","1.38%"
"Jan 28, 2023","2.6807","2.6531","2.9675","2.6349","13.74M","1.04%"
"Jan 27, 2023","2.6531","2.4009","2.8618","2.3287","25.65M","10.50%"
"Jan 26, 2023","2.4009","2.2782","2.5066","2.2525","7.00M","5.25%"
"Jan 25, 2023","2.2811","2.1717","2.3345","2.1436","5.00M","5.04%"
"Jan 24, 2023","2.1717","2.3542","2.4371","2.1456","7.24M","-7.75%"
"Jan 23, 2023","2.3542","2.2731","2.5129","2.2731","9.09M","3.57%"
"Jan 22, 2023","2.2731","2.2293","2.3712","2.2073","7.11M","1.96%"
"Jan 21, 2023","2.2293","2.3050","2.3798","2.2293","8.57M","-3.41%"
"Jan 20, 2023","2.3080","2.0989","2.3300","2.0580","5.56M","9.96%"
"Jan 19, 2023","2.0989","2.0777","2.1882","2.0351","5.86M","1.02%"
"Jan 18, 2023","2.0777","2.2336","2.2940","1.9693","8.68M","-6.98%"
"Jan 17, 2023","2.2336","2.3669","2.4092","2.2336","6.95M","-5.63%"
"Jan 16, 2023","2.3669","2.3279","2.5640","2.2539","13.20M","1.67%"
"Jan 15, 2023","2.3279","2.1601","2.5196","2.1073","24.04M","7.91%"
"Jan 14, 2023","2.1572","1.8248","2.2404","1.8112","20.66M","18.21%"
"Jan 13, 2023","1.8248","1.7422","1.8341","1.7052","7.03M","4.75%"
"Jan 12, 2023","1.7422","1.6138","1.8349","1.5951","16.28M","7.95%"
"Jan 11, 2023","1.6138","1.5939","1.6138","1.5133","3.05M","1.25%"
"Jan 10, 2023","1.5939","1.5782","1.6850","1.5380","6.01M","1.00%"
"Jan 09, 2023","1.5782","1.5175","1.6591","1.4829","9.83M","4.00%"
"Jan 08, 2023","1.5175","1.4050","1.5313","1.3775","3.41M","8.01%"
"Jan 07, 2023","1.4050","1.4139","1.4288","1.3960","1.31M","-0.63%"
"Jan 06, 2023","1.4139","1.3940","1.4160","1.3561","2.49M","1.43%"
"Jan 05, 2023","1.3940","1.4021","1.4289","1.3652","2.21M","-0.58%"
"Jan 04, 2023","1.4021","1.3370","1.4329","1.3301","4.89M","4.79%"
"Jan 03, 2023","1.3380","1.3350","1.3528","1.3140","2.14M","0.22%"
"Jan 02, 2023","1.3350","1.3080","1.3510","1.2721","3.43M","2.07%"
"Jan 01, 2023","1.3080","1.3100","1.3139","1.2790","1.52M","-0.15%"
"Dec 31, 2022","1.3100","1.3121","1.3760","1.2971","2.78M","-0.31%"
"Dec 30, 2022","1.3140","1.3311","1.3311","1.2552","3.20M","-1.28%"
"Dec 29, 2022","1.3311","1.3891","1.3930","1.2752","2.90M","-4.17%"
"Dec 28, 2022","1.3891","1.5289","1.5447","1.3742","4.23M","-9.15%"
"Dec 27, 2022","1.5289","1.5490","1.5550","1.4922","2.62M","-1.30%"
"Dec 26, 2022","1.5490","1.5640","1.5740","1.5270","2.14M","-0.96%"
"Dec 25, 2022","1.5640","1.5951","1.5951","1.5430","2.88M","-1.95%"
"Dec 24, 2022","1.5951","1.6081","1.6309","1.5830","2.18M","-0.81%"
"Dec 23, 2022","1.6081","1.5760","1.6189","1.5580","3.31M","2.04%"
"Dec 22, 2022","1.5760","1.5290","1.6193","1.4821","5.94M","3.07%"
"Dec 21, 2022","1.5290","1.5830","1.6239","1.4871","2.92M","-3.41%"
"Dec 20, 2022","1.5830","1.4850","1.6295","1.4791","3.80M","6.60%"
"Dec 19, 2022","1.4850","1.5190","1.6100","1.4539","3.30M","-2.24%"
"Dec 18, 2022","1.5190","1.5890","1.5979","1.4941","2.61M","-4.41%"
"Dec 17, 2022","1.5890","1.5359","1.6488","1.4491","4.80M","3.46%"
"Dec 16, 2022","1.5359","1.7421","1.7639","1.5030","6.20M","-11.83%"
"Dec 15, 2022","1.7421","1.7822","1.8072","1.7220","3.77M","-2.25%"
"Dec 14, 2022","1.7822","1.8460","1.9038","1.7518","5.74M","-3.46%"
"Dec 13, 2022","1.8460","1.8330","1.9216","1.6640","9.13M","0.71%"
"Dec 12, 2022","1.8330","1.9330","1.9556","1.7671","6.11M","-5.12%"
"Dec 11, 2022","1.9320","2.0259","2.0538","1.9106","2.85M","-4.64%"
"Dec 10, 2022","2.0259","2.0810","2.0810","2.0152","2.95M","-2.65%"
"Dec 09, 2022","2.0810","2.1671","2.1671","2.0311","8.02M","-3.97%"
"Dec 08, 2022","2.1671","2.3318","2.3905","1.9633","21.63M","-7.06%"
"Dec 07, 2022","2.3318","2.4900","2.5229","2.2993","4.80M","-6.32%"
"Dec 06, 2022","2.4890","2.3839","2.5452","2.3731","8.14M","4.41%"
"Dec 05, 2022","2.3839","2.3461","2.5531","2.3361","6.28M","1.61%"
"Dec 04, 2022","2.3461","2.3141","2.3560","2.2881","3.60M","1.43%"
"Dec 03, 2022","2.3131","2.3960","2.4200","2.2990","4.55M","-3.46%"
"Dec 02, 2022","2.3960","2.3439","2.4477","2.3291","3.73M","2.22%"
"Dec 01, 2022","2.3439","2.3790","2.3879","2.3200","2.49M","-1.48%"
"Nov 30, 2022","2.3790","2.3190","2.3939","2.2945","4.20M","2.59%"
"Nov 29, 2022","2.3190","2.3280","2.3806","2.2390","5.50M","-0.39%"
"Nov 28, 2022","2.3280","2.2730","2.4188","2.2572","9.72M","2.42%"
"Nov 27, 2022","2.2730","2.1963","2.4740","2.1894","10.01M","3.49%"
"Nov 26, 2022","2.1963","2.1922","2.2558","2.1766","2.48M","0.19%"
"Nov 25, 2022","2.1922","2.2330","2.2330","2.1562","2.02M","-1.83%"
"Nov 24, 2022","2.2330","2.2570","2.2839","2.1835","3.36M","-1.06%"
"Nov 23, 2022","2.2570","2.1959","2.2658","2.1692","2.90M","2.78%"
"Nov 22, 2022","2.1959","2.1350","2.1980","2.0503","2.66M","2.85%"
"Nov 21, 2022","2.1350","2.1550","2.2120","2.0630","3.95M","-0.93%"
"Nov 20, 2022","2.1550","2.3537","2.3923","2.1460","2.71M","-8.40%"
"Nov 19, 2022","2.3527","2.3298","2.3663","2.3288","1.51M","0.46%"
"Nov 18, 2022","2.3420","2.3230","2.3679","2.3110","2.87M","0.99%"
"Nov 17, 2022","2.3190","2.3230","2.3680","2.2604","3.26M","-0.17%"
"Nov 16, 2022","2.3230","2.3210","2.6096","2.2731","7.33M","0.09%"
"Nov 15, 2022","2.3210","2.2689","2.3489","2.2463","3.80M","2.30%"
"Nov 14, 2022","2.2689","2.2470","2.3268","2.0751","6.12M","1.07%"
"Nov 13, 2022","2.2450","2.2319","2.5140","2.2051","9.52M","0.59%"
"Nov 12, 2022","2.2319","2.3776","2.3815","2.2094","2.69M","-6.17%"
"Nov 11, 2022","2.3786","2.5200","2.5438","2.2691","4.96M","-5.61%"
"Nov 10, 2022","2.5200","2.1180","2.5869","2.0862","9.45M","18.98%"
"Nov 09, 2022","2.1180","2.7430","2.7529","2.0520","7.47M","-22.78%"
"Nov 08, 2022","2.7430","3.3498","3.3819","2.3261","9.05M","-18.12%"
"Nov 07, 2022","3.3498","3.3421","3.4129","3.2696","2.22M","0.23%"
"Nov 06, 2022","3.3421","3.5559","3.5969","3.3316","3.19M","-6.01%"
"Nov 05, 2022","3.5559","3.5360","3.7602","3.5161","10.63M","0.56%"
"Nov 04, 2022","3.5360","3.3109","3.5656","3.2871","4.98M","6.80%"
"Nov 03, 2022","3.3109","3.2180","3.4644","3.2001","4.34M","2.89%"
"Nov 02, 2022","3.2180","3.3729","3.3739","3.1574","2.87M","-4.59%"
"Nov 01, 2022","3.3729","3.4261","3.4539","3.3500","2.39M","-1.55%"
"Oct 31, 2022","3.4261","3.5137","3.5650","3.3701","5.27M","-2.49%"
"Oct 30, 2022","3.5137","3.3438","3.9301","3.3429","14.41M","5.08%"
"Oct 29, 2022","3.3438","3.2889","3.4597","3.2830","3.55M","1.67%"
"Oct 28, 2022","3.2889","3.2182","3.3129","3.1660","2.07M","2.20%"
"Oct 27, 2022","3.2182","3.2940","3.4259","3.2064","3.22M","-2.30%"
"Oct 26, 2022","3.2940","3.2221","3.3223","3.2182","2.64M","2.23%"
"Oct 25, 2022","3.2221","3.1369","3.3364","3.1285","3.26M","2.71%"
"Oct 24, 2022","3.1369","3.2321","3.2447","3.1184","2.15M","-2.94%"
"Oct 23, 2022","3.2321","3.2030","3.2475","3.1313","1.39M","0.91%"
"Oct 22, 2022","3.2030","3.2015","3.2238","3.1534","1.08M","0.05%"
"Oct 21, 2022","3.2015","3.1850","3.2044","3.0418","2.02M","0.46%"
"Oct 20, 2022","3.1869","3.2083","3.2694","3.1585","1.65M","-0.67%"
"Oct 19, 2022","3.2083","3.3978","3.4101","3.1961","1.96M","-5.58%"
"Oct 18, 2022","3.3978","3.5280","3.5405","3.3400","2.59M","-3.69%"
"Oct 17, 2022","3.5280","3.5445","3.5605","3.4357","3.40M","-0.47%"
"Oct 16, 2022","3.5445","3.2824","3.6287","3.2790","10.21M","8.03%"
"Oct 15, 2022","3.2811","3.2962","3.3125","3.2637","1.15M","-0.46%"
"Oct 14, 2022","3.2962","3.3591","3.4515","3.2555","2.60M","-1.93%"
"Oct 13, 2022","3.3611","3.4945","3.4972","3.1495","6.30M","-3.80%"
"Oct 12, 2022","3.4939","3.4971","3.5288","3.4846","1.54M","-0.06%"
"Oct 11, 2022","3.4958","3.5192","3.5559","3.4368","3.16M","-0.66%"
"Oct 10, 2022","3.5192","3.7530","3.7877","3.5192","2.96M","-6.23%"
"Oct 09, 2022","3.7530","3.7426","3.7704","3.7073","1.37M","0.28%"
"Oct 08, 2022","3.7426","3.7974","3.8157","3.7176","1.35M","-1.44%"
"Oct 07, 2022","3.7974","3.7889","3.8110","3.7092","2.54M","0.22%"
"Oct 06, 2022","3.7889","3.8156","3.9355","3.7693","3.64M","-0.70%"
"Oct 05, 2022","3.8156","3.8550","3.8614","3.7458","2.10M","-1.02%"
"Oct 04, 2022","3.8550","3.7768","3.8762","3.7726","2.69M","2.07%"
"Oct 03, 2022","3.7768","3.6968","3.7951","3.6730","2.02M","2.06%"
"Oct 02, 2022","3.7005","3.7968","3.8184","3.6945","2.31M","-2.54%"
"Oct 01, 2022","3.7968","3.8211","3.8381","3.7828","1.36M","-0.64%"
"Sep 30, 2022","3.8211","3.8612","3.9016","3.7953","3.08M","-1.04%"
"Sep 29, 2022","3.8612","3.8480","3.8625","3.7705","2.68M","0.34%"
"Sep 28, 2022","3.8480","3.8787","3.8857","3.7456","3.29M","-0.79%"
"Sep 27, 2022","3.8787","3.9088","4.0252","3.8201","4.51M","-0.77%"
"Sep 26, 2022","3.9088","3.8933","3.9161","3.7817","3.45M","0.40%"
"Sep 25, 2022","3.8933","3.9431","3.9935","3.8554","1.99M","-1.26%"
"Sep 24, 2022","3.9431","4.0187","4.0417","3.9316","2.58M","-1.95%"
"Sep 23, 2022","4.0214","4.0344","4.1039","3.8754","4.39M","-0.32%"
"Sep 22, 2022","4.0344","3.8540","4.0481","3.8507","4.24M","4.51%"
"Sep 21, 2022","3.8602","3.9225","4.1746","3.8011","6.67M","-1.60%"
"Sep 20, 2022","3.9231","4.0185","4.0302","3.8790","3.77M","-2.37%"
"Sep 19, 2022","4.0185","3.8923","4.0348","3.7447","7.43M","3.24%"
"Sep 18, 2022","3.8923","4.3707","4.3731","3.8062","5.68M","-10.97%"
"Sep 17, 2022","4.3719","4.3039","4.3758","4.2703","3.13M","1.57%"
"Sep 16, 2022","4.3045","4.2249","4.3303","4.1818","4.21M","1.94%"
