Date,Price,Open,High,Low,Vol.,Change %
30-Aug-22,5.7,6.01,6.08,5.59,5.11M,-5.16%
29-Aug-22,6.01,5.63,6.05,5.53,4.68M,6.80%
28-Aug-22,5.63,5.82,5.88,5.59,3.50M,-3.33%
27-Aug-22,5.82,5.67,5.86,5.59,4.78M,2.71%
26-Aug-22,5.67,6.36,6.36,5.58,9.67M,-10.86%
25-Aug-22,6.36,6.28,6.49,6.26,4.99M,1.31%
24-Aug-22,6.28,6.37,6.55,6.18,6.79M,-1.47%
23-Aug-22,6.37,6.33,6.44,6.12,5.08M,0.67%
22-Aug-22,6.33,6.41,6.42,6.04,5.64M,-1.27%
21-Aug-22,6.41,6.24,6.57,6.22,5.53M,2.70%
20-Aug-22,6.24,6.46,6.71,6.06,8.69M,-3.41%
19-Aug-22,6.46,7.47,7.55,6.4,18.71M,-13.48%
18-Aug-22,7.47,8.19,8.28,6.61,8.63M,-8.78%
17-Aug-22,8.19,8.42,8.9,8.07,10.52M,-2.85%
16-Aug-22,8.43,8.44,8.81,8.16,10.53M,-0.12%
15-Aug-22,8.44,8.24,8.57,8.01,7.18M,2.44%
14-Aug-22,8.24,8.37,8.79,8.03,8.53M,-1.55%
13-Aug-22,8.37,8.76,8.86,8.29,7.35M,-4.38%
12-Aug-22,8.75,8.34,8.8,8.18,8.40M,4.91%
11-Aug-22,8.34,8.29,9.01,8.25,13.12M,0.61%
10-Aug-22,8.29,8.05,8.52,7.75,12.80M,3.02%
09-Aug-22,8.05,8.73,8.83,7.92,14.00M,-7.79%
08-Aug-22,8.73,8.8,9.39,8.58,11.77M,-0.82%
07-Aug-22,8.8,9.43,9.45,8.66,12.10M,-6.68%
06-Aug-22,9.43,8.34,9.49,8.17,23.32M,13.06%
05-Aug-22,8.34,8.09,8.42,8.05,9.78M,3.10%
04-Aug-22,8.09,8.08,8.62,7.86,13.05M,0.00%
03-Aug-22,8.09,8.19,8.74,7.93,18.32M,-1.46%
02-Aug-22,8.21,8.79,8.87,7.7,33.13M,-6.92%
01-Aug-22,8.82,9.77,11.34,8.38,45.79M,-9.77%
31-Jul-22,9.77,8.01,10.64,7.94,56.62M,21.95%
30-Jul-22,8.01,5.96,8.86,5.96,51.78M,34.34%
29-Jul-22,5.96,5.93,6.2,5.8,9.61M,0.57%
28-Jul-22,5.93,5.65,6.05,5.55,8.36M,4.96%
27-Jul-22,5.65,5.31,5.65,5.22,4.80M,6.37%
26-Jul-22,5.31,5.24,5.32,5.12,5.56M,1.36%
25-Jul-22,5.24,5.64,5.69,5.22,5.07M,-7.11%
24-Jul-22,5.64,5.57,5.88,5.54,5.25M,1.27%
23-Jul-22,5.57,5.48,5.66,5.41,3.49M,1.64%
22-Jul-22,5.48,5.62,5.8,5.44,5.52M,-2.48%
21-Jul-22,5.62,5.59,5.73,5.38,6.93M,0.59%
20-Jul-22,5.59,6.05,6.18,5.53,9.98M,-7.61%
19-Jul-22,6.05,5.97,6.25,5.68,10.87M,1.30%
18-Jul-22,5.97,5.69,6.15,5.63,10.51M,4.94%
17-Jul-22,5.69,5.39,5.92,5.37,7.81M,5.55%
16-Jul-22,5.39,5.23,5.44,5.16,3.34M,3.08%
15-Jul-22,5.23,5.36,5.46,5.2,4.30M,-2.44%
14-Jul-22,5.36,5.29,5.42,5.16,3.93M,1.30%
13-Jul-22,5.29,5.08,5.31,5.02,5.86M,4.16%
12-Jul-22,5.08,5.2,5.28,5.06,3.00M,-2.31%
11-Jul-22,5.2,5.49,5.49,5.14,3.71M,-5.27%
10-Jul-22,5.49,5.8,5.8,5.44,2.93M,-5.36%
09-Jul-22,5.8,5.74,5.9,5.68,2.59M,1.06%
08-Jul-22,5.74,5.8,5.93,5.58,3.65M,-1.06%
07-Jul-22,5.8,5.57,5.86,5.54,3.33M,4.14%
06-Jul-22,5.57,5.49,5.66,5.43,3.30M,1.45%
05-Jul-22,5.49,5.56,5.63,5.32,4.14M,-1.24%
04-Jul-22,5.56,5.31,5.59,5.21,3.29M,4.70%
03-Jul-22,5.31,5.34,5.39,5.19,2.10M,-0.56%
02-Jul-22,5.34,5.35,5.4,5.21,1.68M,-0.19%
01-Jul-22,5.35,5.4,5.53,5.24,4.37M,-0.93%
30-Jun-22,5.4,5.45,5.5,5.1,4.19M,-0.92%
29-Jun-22,5.45,5.51,5.6,5.37,3.31M,-1.12%
28-Jun-22,5.51,5.77,5.94,5.45,3.63M,-4.48%
27-Jun-22,5.77,5.82,6.1,5.67,3.39M,-0.86%
26-Jun-22,5.82,6.08,6.33,5.82,3.37M,-4.09%
25-Jun-22,6.07,6.12,6.29,5.86,3.10M,-0.82%
24-Jun-22,6.12,5.79,6.29,5.75,3.96M,5.69%
23-Jun-22,5.79,5.52,5.92,5.52,3.21M,4.72%
22-Jun-22,5.53,5.96,5.97,5.45,4.75M,-7.38%
21-Jun-22,5.97,5.45,6.38,5.4,7.04M,9.51%
20-Jun-22,5.45,5.49,5.68,5.29,3.32M,-0.52%
19-Jun-22,5.48,5.11,5.55,4.99,4.15M,7.25%
18-Jun-22,5.11,5.34,5.42,4.81,5.12M,-4.15%
17-Jun-22,5.33,5.3,5.47,5.29,2.46M,0.58%
16-Jun-22,5.3,5.86,5.93,5.21,4.19M,-9.54%
15-Jun-22,5.86,5.48,5.87,5.07,6.22M,6.88%
14-Jun-22,5.48,5.33,5.69,5,6.07M,2.94%
13-Jun-22,5.33,5.68,5.82,5.14,6.87M,-6.27%
12-Jun-22,5.68,6.11,6.18,5.6,4.32M,-6.87%
